yuzyilavm,260,Neutral,"29/12/2017 tarihinde aldığım ürünleri sürat kargo özensiz şekilde 2adet su sebilinin yanında hediye olan bardaklıların 2si de kullanılamaz şekilde kırık çıktı, ve ürün 04/01 tarihinde yani bugün elime geçti, Kargo aceleyle ürüne bakamadan bırakıp kaçtı"
ddukkan35,199,Sad,aldıkları ücreti helal etmiyorum. Ürünü ertesi gün iade ettim ama kabul etmediler resmen soyguncular asla tavsiye etmiyorum benim düştüğüm duruma düşmeyin ve almayın
medgross,76,Sad,Stoklarında olmayan ürünü burda satılıyor gibi görünüyor. Günlerdir kargolanmasını bekliyordum. Mesajlarıma günler sonra gelen cevap ürünün ellerinde olmadığı ve siparişi iptal etmem gerektiği..
yuzyilavm,404,Neutral,yurt içi kargo ile değil ptt kargo ile gönderildi ve çok geç geldi kargo.. henüz kullanmadım. umarım memnun kalırım.
esfashop,57,Happy,Ürün anlatıldığı gibi teşekkürler
baysalotomotiv,52,Sad,gödermedi
esfashop,16,Happy,"memnun kaldım ,teşekkür edrim"
korayspr,1943,Sad,"ürünü zamanında kargoya verdi çok güzel ama iş burada bitmiyor... kargo bana 6 günde ulaştırdı ürünü. bu zaman zarfında kendilerine üç defa yazmama rağmen hatta para transferini bile durdurmama rağmen , bir mesaj bile almadım satıcıdan.."
plus_med,268,Neutral,"Ürünün kutusunda belirtilen ""saklama torbası"" kutudan çıkmadı."
newyorker34,226,Happy,İyi
mdotoaksesuar1,232,Sad,kargo ile alakalı mı bilmem ama jant kapakları kırıktı ve kopuk parçalar vardı.
powertecturkiye,391,Neutral,Fazla ısındığından sıcaklık kasaya zarar veriyor
medgross,80,Sad,Kargonun geç gelmesinden dolayı memnun değilim ama ürün elime ulaştı
powertecturkiye,440,Neutral,Makine süper bi makine fiyatının hakkını fazlasıyla veriyor ama kargo 4 gün bekletti çok yavaş mng kargo ayrıca fazla dikkate alınarak paketlenmemişti biraz daha düzgün paketlenebilirdi
yuzyilavm,74,Happy,Ürün zamanında elime ulaştı Teşekkürler satıcı.
pleksiplakalikk,6,Happy,+++++++ POZİTİF
ayhanlarkozmetik,612,Sad,Yırtık kutu içinde gönderilmiş
kitapavcisi,22,Happy,"ürün dün elime geçti henüz bakma fırsatı bulamadım şimdi başlıyorum okumaya,, ama söylemeden edemicem kitap avcısı gerek ürün paketi gerek sunumunuz için teşekkür ederim . İlk kez böyle bir incelik görüyorum."
strawberrykozmetik,205,Neutral,Tek olumsuz yanı kargo şirketinin adrese teslim etmemesi..
otogold,136,Happy,süper hızlı gönderii teşekkürler.
firsatsever,101,Sad,Bu ürünü Torunumun Doğum günü olan 06.12.2018 de elinde olabilmesi nedeniyle 01.12.2018 tarihinde aldım. Kargo 07.12.2018 günü akşam üzeri 17:52 de teslim edilebildi. Bu sizin öneminiz. Bir daha mı tövbe.
kalemsahaf,257,Happy,Teşekkürler....
onlinemarket,9,Sad,Urunun fiyati gayet makuldu ancak ben baska adrese gonderilmesi seceegini isaretledim fakat fatura adresime geldi. Hediye olacakti olamadi
powertecturkiye,751,Sad,ÜRÜN ÜCRETSİZ KARGO OLMASINA RAGMEN KARGO ÜCRETİ ALUNDI. SATICIYLA ILETISIME GECTIM KARGO UCRETINU IADE EDECEGIZ DEDILER. IBAM VERDIM ANCAK YATIRMADILAR 6 TL UCRET ONEMLI DEGIL ANCAK SATICININ ISINI TAKIP ETMEMESI NEDENIYLE VE YANLIS ISLEM YAPILMASI NEDE
kalemsahaf,141,Happy,"Çok çabuk elime ulaştı, satıcıya teşekkür ederim."
ayhanlarkozmetik,673,Sad,ürüne ulaştım kullanamıyorum çünkü kurumus ürün
korayspr,2818,Sad,"Ürünü almadan öne size mesaj attım ürün resimlerdeki ürün müdür diye, evet resimlerdeki ürün diye cevapladınız. Ardından ürünü alırken bir mesaj daha yolladım resimdeki ürünü istiyorum diye, resimde görünen ürünü yollayacağız diye cevapladınız. ve sonuç"
missliva,172,Happy,Ürün biraz önce elime geçti paketleme güzel ve güvenliydi. Kokusu hafif tatlı baharatlı (açıklamayı beceremiyorum) kalıcılığını ilerleyen saatlerde görücez.
kalemsahaf,83,Happy,Her anlamda çok memnun kaldım.
esfashop,91,Happy,Cok guzel kokuyor bebek gibi
otogold,83,Happy,Tesekkurler
-mandalina-,426,Sad,Tam 4 gün beklemem rağmen kargo çıkmadı ve yazdığım mesajların hiçbirine cevap alamadım bu nedenle satışı iptal etmel zorunda kaldım
otogold,31,Happy,Güze memnun oldum
strawberrykozmetik,591,Neutral,Kargo şirketi yavaş çalışıyor
plus_med,32,Sad,"Mail hesabımda sürekli sıkıntılar olduğunu, bu yüzden kargo takibi yapamadığımı ,ürünü almamın zaman aldığını ve müşteri hizmetlerinin hiçbir şekilde yardımcı olmadığını dile getirmek isterim."
kardemticaret,335,Sad,"Siyah renk kulaklık sipariş verdim kahverengi geldi. Tuşları çok basit , oynuyor . Tavsiye etmem."
esfashop,195,Happy,Ürün istediğim gibiydi teşekkürler
firsatsever,134,Happy,Teşekkürler
firsatsever,108,Happy,Güzel ve şık. İlgili ve alakalı satıcı. Herşekilde sorunuza yanıt alabilyorsunuz ??
powertecturkiye,691,Sad,hızlı kargolama sorunsuz alısveris
korayspr,244,Sad,hiç memnun kalmadın ürün aldım 5 gün den fazla oldu ürün gelmedi iptal ettim param henüz geri hesabıma gelmedi bu radaki iş sahiplerinin daha duyarlı olmasını temenni ederim bir daha bişe alacağımı tahmin etmiyorum
otoaksesuarim_,41,Sad,"Paspas defolu ve çok kötü bir ürün. Dodge nitro için ilan verilen ürünün , dodge nitro içi ile alakası yok."
cepport,1685,Neutral,Vasat
korayspr,1008,Sad,Kalitesi rezalet sıfır konfor...defolu geldi ama bu paraya böle olur diyerek iade etmedim (nasılsa internetten sipariş diyerek sallamışlar) ama cidden kötü den anlayana kötü...
firsatsever,186,Happy,Başarılı
missliva,287,Happy,Muhteşem.. Koku güzel teslimat hızlı (Y)
firsatsever,78,Happy,Ürün güzel satıcı aynı gün karşıya verdi ama aras kargo ürünü 5 günde amca teslim etti kargo şirketini değiştirmeniz tavsiye ederim
korayspr,203,Sad,"Satıcı ürünü göndermediği gibi, mesajlarıma cevap verme tenezzülünde de bulunmadı. Bana yaşattığı zaman kaybundan dolayı hakkımı helal etmiyorum."
cepport,964,Neutral,"Urun icinden cikan adaptor tr uyumlu degil. aciklamada belirtilmeliydi!!! gidip donusturucu aradim, ugrastirdi."
baysalotomotiv,323,Neutral,Ürün fazla kaliteli değil ama idare eder
ozersahaf,174,Sad,"Kitap cok pis bir durumdaydi, iade etmekle ugrasmak istemedigim icin attim."
korayspr,1717,Neutral,Resimde gibi temiz degil biraz yani sagi solu lekeli gibi
oyuncakxl,197,Neutral,Fiyatina gore urun normal cok kalitelide degil vasatta degil.
eczanedostu,14,Sad,Para iadesi 11 tl eksik yapıldı
esfashop,38,Happy,"Teşekkürler, iyi çalışmalar, zamanın da geldi"
otogold,193,Sad,Duman atmayi kesmedi
akhan-tuning,143,Sad,İğne diye bir şey göndermişsiniz uç yok ipte çok kısa maalesef olumsuz
newyorker34,654,Neutral,fena bir mal değil. ama sanki numaralar biraz küçük gibi. ayağıma hafif bol gelmesi lazımken tam geldi.
missliva,289,Happy,"Zamanında teslim, kaliteli ürün"
kardemticaret,106,Sad,Kalitesiz bir ürün tavsiye etmem resimdeki gibi değil
winoxx,107,Neutral,geldı daha taktırmadım görevdeyım görev dısı taktıracam biligi verecem
kalemsahaf,259,Happy,teşekkürler
ayhanlarkozmetik,688,Neutral,Pek ise yaradigi soylenemez
yuzyilavm,49,Happy,Yarı Fiat??
firsatsever,80,Happy,Teşekkürler
kalemsahaf,170,Happy,tesekkurler.
cepport,1419,Neutral,&#129300;
mdotoaksesuar1,52,Sad,satıcını tavırları çok kötü kargo elime 5 günde ulaştı aynı gün kargo dendiğine bakmayın
prozzak3,179,Sad,Ürün ücretsiz kargo olmasına rağmen kargo firmasına kargo ücreti ödemek zorunda kaldım. Konu ile ilgili satıcıya mesaj yollamama rağmen satıcıdan her hangi bir geri dönüş olmadı.
yuzyilavm,125,Happy,bekledigim gibi
cepport,1172,Neutral,Sizde Microsd card mevcut mu ek olarak su altı kapı ne kadar
soleshopping,164,Neutral,Tekerleri gevşekti teker cıktı biz taktik..
newyorker34,139,Happy,Hızlı teslimat... Teşekkürler
plus_med,259,Neutral,.
korayspr,1453,Sad,8. gün sonunda kargo bilgileri girilmedi. Mesajima cevapta verilmeyince siparişi iptal ettim ...
pleksiplakalikk,27,Happy,TEŞEKKÜRLER ÜRÜN GAYET İYİ VE KULLANIŞLI VE UYGUN FİYAT. HAYIRLI İŞLER
onlineaksesuar_,77,Happy,Ürün çok harika tavsiye ederim
guldasguldas,191,Sad,Mesajıma cevap vermiyorlar kargo 3 gündür bekletiyor getirmiyor biz gidip kendimiz aldık
otogold,194,Happy,tesekkur
gamers_arena,6,Sad,Ürün kargolanırken hiç bir ek önlem alınmamış sadece kendi kutusu vardı ve bana ulaştığında kutusu bayagı hasar görmüş ..şimdilik mouse çalışıyor.Kargo teslimat tarihi 14.12.2018 gösterirken 15.12.2018 de geldi...
eozdmr5,34,Sad,köpek çiş pedi diye kandırıp hasta bezi yollamışlar. kesinlikle tavsiye etmem
korayspr,3119,Neutral,Fotograftaki gibi degil.
korayspr,1758,Sad,Sağ ayakkabının süet kısımlarında sanki yapışkan dökülmüşçesine izler var. Paketlerken neden dikkat edilmemiş anlamış değilim.
firsatsever,23,Happy,Teşekkürler hızlı kargo ve ürün için
tedarikcenter,174,Neutral,kargoda sorun yaşadım evde olmama rağmen evde bulunamamışlar
guldasguldas,290,Sad,Ürün yanlış geldi. Görseldeki ürün gönderilmedi. Mağazaya zor ulaştım. Ürünü tekrar göndermemi ve görseldeki ürünü bana göndericeklerini söylediler. Malesef ürün gitti ama görseldeki gönderilmedi. Üzülerek söylemek isterim.
otogold,292,Happy,Çok hizlisiniz teşekkürler
korayspr,1164,Neutral,??
missliva,189,Happy,"çok hızlı teslim edildi güzel paketlenmiş, orijinal ürün çok teşekkür ederim"
cepport,601,Neutral,Siyah renk seçmeme rağmen farklı bir renk olan lacivert geldi. Ayrıca iphone ile uyumlu bir aparat ile gelmesini dilerdim.
markastokk,140,Neutral,fazla yapıskanlı bir görüntü var
kalemsahaf,253,Happy,Çok teşekkür ederim.
otogold,82,Happy,hızlı ve özenli kargo için teşekkürler
kalemsahaf,154,Happy,"ürünleriniz hepsi birbirinden temiz, 10 üzerinden 8 verirken cimri davranmışsınız, gittigidiyor'a yakışan değerli bir satıcı, daima ilk tercihim olacaksınız, teşekkür ederim"
sac_dunyasi,29,Sad,bakır renk aldıgım sac bna acık kumral olarak gonderıldı 5 boyamada bakıra zorla cevırebıldık
guldasguldas,147,Sad,Ürün 1 hafta geçmesine rağmen hala elime ulaşmadı.
kitapavcisi,51,Happy,Bi kahve teşekkürler??
korayspr,979,Sad,"Kalite vasat, taban yapıştırıcı kalıntıları iç astarda heryere bulaşmış, topuk kısmında sert silikon kalıntısı mevcut, iç kısım taban kartonumsu, tabanlık uyumsuz... Kısacası parasına aldanmayın..."
missliva,37,Sad,ürünü göndermediler
kardemticaret,381,Sad,Bir önceki ürünle ayni degil kalitede degil birebir aynisini almama ragmen resmen defolu
missliva,305,Sad,Kargom cok geldi hic memnun kalmadım
newyorker34,247,Happy,Teşekkürler...
onlineaksesuar_,87,Sad,Resimde butonlu makine göründüğü için başka satıcılarda daha ucuz olmasına rağmen sizden sipariş ettim. Ama butonsuz makine geldi. Kınıyorum.
otogold,142,Happy,Teşekkür ederim hızlı kargo ve doğru ürün için
kitapavcisi,26,Sad,Kötünün Kötüsü
plus_med,590,Sad,Çok basit arada takılıyor çalışmıyor
cepport,548,Neutral,Telefonun bilgilerine baktığımda Note 4X olması gerekirken Note 4 yazıyordu kutusunda Note 4X yazıyor telefon hakkında bilgiler e baktığımda Note 4 yazıyordu ve kargo olarak çok sıkıntı yaşadım ama telefon güzel telefon da bir sıkıntı yok
cepport,2438,Sad,"telefonun şarj aleti prizle uyumlu değil, ayrıca gönderdikleri dönüştürücü şarj adaptörüyle uyumlu değil. Yeniden prizle uyumlu şarj adaptörü istedim ama hiç ilgi göstermediler, daha dikkatli ve ilgili olmalarını isterdim."
modamarka-shop,120,Happy,Çok hızlı
powertecturkiye,117,Neutral,Paketlemesi berbat sıfır ürün mü ikinci el mi belli değil
plus_med,325,Sad,Bisturi ucu yok ne ile kesecem
surpriz_color,126,Neutral,Ürün fotoğraftakinden farklı geldi. Gelen de çok kötü değil fakat ben bu görsele bakarak sipariş vermiştim.İade ve kargo süreçleriyle uğraşmak istemediğim için değişim sürecine girmedim. Ürün kalitesi iyi ona bir sözüm yok.
otogold,109,Happy,Başarılı
otogold,125,Neutral,.
kalemsahaf,72,Happy,Hızlı kargo için çok teşekkürler.
kardemticaret,1193,Sad,İrsaliyede görünmesine rağmen hediye olarak gönderilecek olan usb data şarj kablosu paketten çıkmadı. Muhatap bulamadım yazılan telefon cevap vermiyor. mesajlarıma cevap verilmedi. Kalem de resimdeki gibi değil farklı bir kalem geldi
korayspr,1642,Neutral,Urun 1 hafta sonra geldi
onlineaksesuar_,89,Happy,Ürün hemen kargolandı fakat sürat kargo ürünü bir gün geç teslim etti.
modamarka-shop,91,Happy,Cok kaliteli ve basarili bir urun tesekkurler
korayspr,3124,Neutral,.bekliyoruz
cosmotix,11,Sad,Yollamadılar ürünü
newyorker34,110,Happy,Belkide 7-8 senedir ürün aldığım bir satıcı. Hiçbir zamanda ne çakma ürüne denk geldim nede geç kargo süresine. İşini çok iyi yapan esnaflardan biri. Gözünüz kapalı tavsiye ediyorum. Böyle satıcıları ayakta tutmak gerek :). A++++
kalemsahaf,178,Happy,teşekkürler.
modamarka-shop,173,Happy,hızlı teslimat ve kaliteli ürün. teşekkürler
korayspr,876,Sad,Çok geç ürün elime ulaştı
pleksiplakalikk,60,Happy,Kargo hariç sıkıntı yok
umitkitabevi,350,Sad,kitabın 2.el olduğu belirtilmemişti. bulmacalı kitap alıyorsunuz ama bulmacası çözülmüş.
otogold,24,Happy,İlgili ve dürüst satıcı.
powertecturkiye,433,Neutral,Kutusu hasarlı geldi. Ama simdilik makine güzel
korayspr,2651,Sad,Resimde olduğu halde paketin içinden top taşımaya yarayan parça çıkmadı.
kitap_store,137,Sad,Madem satış yapmayacaksınız ne diye ürün sergiliyorsunuz.
indirim-yeri,483,Sad,11 temmuzda aldığım ürün 31 temmuzda parçaları tamamen geldi. klimanın borusunu yanlış göndermişlerdi ve 10 gün oyaladılar müşteri memnuniyeti 0 müşteriye değer 0 sıcak günler için aldığım klimayı burnumdan getirdiler
kardemticaret,1058,Sad,"ÜZÜCÜ BİR ÜYE tavsiye etmiyorum, ne ürünü gönderdi nede cevp yok"
korayspr,908,Neutral,Ürün 5. Günün sonunda elime ulaştı. Kargo bilgileri nerdese 3. Gün çabalarımla girildi. Ürüne gelirsek numaranız neyse onu alın. Ayakkabının üstünde simetrik fabrikasyon bir hata var lakinçok dikkatli bakınca farkediliyor. Satıcı hakkında fikrim ortada
korayspr,2563,Sad,"OLMAYAN ÜRÜNÜ SATIŞA ÇIKARAN BİR FİRMA .,İLETİŞIM SIFIR"
akhan-tuning,113,Neutral,"Ürünün sırt kısmı güzel ama, oturma kısmı sırt kadar güzel değil basit kalıyor.Ama yinede idare eder."
akhan-tuning,41,Neutral,Beğenmedim
yuzyilavm,77,Happy,Ürün gerçekten hem fiyat olarak hem kalite olarak çok güzel yalnız tek sıkıntısı taşıma için kilidi yok
newyorker34,18,Happy,Kafama takılan ayakkabı dilindeki karekodu okumuyor GüZel işçilik olduğunuzdan fazla kaygı duymadım Sanırım ülke bazlı üretimlerden kaynaklı işçilik olabilir Orijinal mi tam emin olamadım
onlineaksesuar_,99,Happy,Hiper hızlı kargo teşekkür ederim
esfashop,110,Happy,Ürün bahsedildiği şekilde elime ulaştı teşekkürler
esfashop,132,Happy,Hızlı iletişim için Teşekkürler
newyorker34,535,Sad,Siparişimden 2 gün sonra döndüler ve elinde defolu urun kaldığını söyledi istemedim iptal ettiler. Hediye almıştım beni çok zor durumda bıraktılar. Ama yinede dürüstler defolu gönderip dahada rezil bir durumda kalabilirdim.
kutukutuoyuncak,316,Sad,Kargom denilen tarihte elime ulaşmadi
oyuncakxl,302,Sad,Hasarlı Ürün geldi. Satıcı kesinlikle ilgilenmiyor.
powertecturkiye,480,Sad,kesinlikle uzak durun
onlineaksesuar_,63,Happy,Memnun kaldım
plus_med,455,Neutral,Renk seçeneği yok !
otogold,99,Happy,Teşekkürler
karlasotolastik,36,Neutral,P.T.T Kargo ile çalışmayınnnnnnnnn.
modamarka-shop,252,Happy,teşekkürler her şey çok güzel
esfashop,139,Happy,Paketleme çok başarılıydı. Ürünü henüz denemedim. Teşekkür ederim...
yuzyilavm,54,Happy,Çok başarılı harika . Hızlı kargo içinde tesekkür ederim
tedarikcenter,196,Neutral,Salıncak 300 kilo taşıyor yazıyor fakat bindigimiz gibi oturdugumuz tel yamuldu bile . Geri kalaini guzel
yuzyilavm,13,Happy,Teşekkür ederim
yuzyilavm,91,Happy,Ürün oldukça güzel. Kurulumu kolay. Paketlemesi çok çok iyi. Kaliteli ama Battaniye yorgan gibi ağır örtüleri kaldıracak gibi gözükmüyor. Teşekkürler Gittigidiyor..
newyorker34,128,Happy,Hızlı ve güvenilir teşekkürler
ayhanlarkozmetik,131,Sad,Kargo bilgisi yazılmamış sisteme yazılan msjlara cvp yok müşteri hizmetleri sıfır bir satıcı daha da alışveriş yapmam
newyorker34,132,Neutral,Nötr
trioto,228,Sad,Ürün stokta görünmesinden dolayı sipariş verdim. Ancak satın aldıktan sonra ürünün kargoya verilmemesi üzerine firmaya yaptığım ikazda ürünün stokta olmadığını söyleyerek beni 5 gün civarında beklettiler.
evcinoto,3,Neutral,2 tane sipariş verdim 1 kutu kırık geldi kargo şirketini değiştirirseniz sevinirim
newyorker34,90,Happy,Güzel ürün
yuzyilavm,89,Happy,Gerçekten hızlı ve umduğumdan daha güzel. Teşekkürler.
kitapavcisi,54,Happy,Sorunsuz güvenilir alışveriş gönderdikelri hediye için ayrıca teşekkür ediyorum müteşekkir oldum sizlerle.
cepport,1695,Neutral,aynı ürünle birlikte başka bi ürün sipariş ettim ertesi gün geldi ulaştı elime ama bu ürünü 4 günde teslim aldım kargoyu.kargo berbat ötesi bide kutu ezilmiş.
korayspr,2606,Sad,gonderilmedi
tedarikcenter,201,Sad,Kesinlikle almayın. Gelen ürün yamuk ve üzerinde ezikler var. Satıcıya mesaj atmama ragmen geri doönüş yapmadı.
kalemsahaf,199,Happy,"Teşekkürler,iyi mesailer."
cepport,197,Neutral,Sanki o marka dolabın bı yedek parçası. Normal dolabın içine koyduk direk... Bakalım ne olacak?
korayspr,2477,Neutral,mesaj ile özellikle iki farklı renk belirtmeme rağmen aynı renk gönderildi. ürün de gecikmeli geldi
otogold,191,Happy,"Özenli paket,orjinal ürün, teşekkür ederim."
ayhanlarkozmetik,427,Sad,Bu nasıl bir ürün..! Maske mi yapacağız Asfalt mı dökeceğiz belli değil
markastokk,236,Neutral,İki farklı model siparişi verdim sadece bir tanesi kargoya verildi diğer siparişin akıbeti belli değil iyi niyetli yaklaşıp gözden kaçmış olabileceğini düşünüyorum. Ürün güzel erken kargoya verildi ve elime ulaştı
powertecturkiye,527,Sad,Bana bozuk makine gönderdiniz hesabını kim verecek .
prozzak3,310,Neutral,Orjinal ve ingilizce (sadece buda olsa) yeterdi.
korayspr,1746,Sad,İki gün sonra ürünün tabanı yarıldı ve arıza bildirimi yapmama rağmen geri dönüş yapılmadı onun için bu grubun yaptığı satışlara kesinlikle güvenmiyorum ve tavsiye etmiyorum.
